,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225,000001.SS,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,2535.764892578125,23909.83984375,4762.75,6855.0,10855.91015625,2582.610107421875,26298.330078125,6905.919921875,,2535.764892578125,23909.83984375,4762.75,6855.0,10855.91015625,2582.610107421875,26298.330078125,6905.919921875,,2556.2939453125,23964.900390625,4773.14990234375,6918.2001953125,10886.23046875,2589.320068359375,26575.330078125,6936.22021484375,,2533.010009765625,23765.240234375,4730.5498046875,6841.7001953125,10786.75,2570.409912109375,26195.779296875,6887.47998046875,,2553.327880859375,23880.529296875,4740.31005859375,6918.2001953125,10820.849609375,2580.31005859375,26559.6796875,6908.02978515625,,144800.0,277560000.0,69500100.0,683449700.0,65945800.0,3689370000.0,1426017400.0,1960780000.0,
2019-01-15,2570.344970703125,24065.58984375,4786.169921875,6895.0,10891.7900390625,2610.300048828125,26830.2890625,7023.830078125,20555.2890625,2570.344970703125,24065.58984375,4786.169921875,6895.0,10891.7900390625,2610.300048828125,26830.2890625,7023.830078125,20555.2890625,2571.501953125,24099.140625,4816.72998046875,6910.5,10994.830078125,2613.080078125,26838.55078125,7025.85009765625,20571.279296875,2532.43310546875,23887.9296875,4754.68994140625,6849.60009765625,10812.58984375,2585.10009765625,26427.44921875,6928.1201171875,20204.4296875,2537.3701171875,23914.109375,4799.580078125,6855.0,10962.9501953125,2585.10009765625,26518.619140625,6931.39013671875,20264.8203125,160300.0,291570000.0,83421600.0,687341200.0,80197500.0,3601180000.0,1822902000.0,2066090000.0,78300000.0
2019-01-16,2570.422119140625,24207.16015625,4810.740234375,6862.7001953125,10931.240234375,2616.10009765625,26902.099609375,7034.68994140625,20442.75,2570.422119140625,24207.16015625,4810.740234375,6862.7001953125,10931.240234375,2616.10009765625,26902.099609375,7034.68994140625,20442.75,2574.236083984375,24288.609375,4816.490234375,6912.39990234375,10947.8701171875,2625.760009765625,26903.779296875,7079.6298828125,20580.25,2563.006103515625,24119.720703125,4784.7900390625,6848.60009765625,10866.3896484375,2612.679931640625,26567.51953125,7028.1201171875,20323.3203125,2569.070068359375,24139.91015625,4811.58984375,6895.0,10940.3603515625,2614.75,26702.9296875,7033.75,20575.720703125,149300.0,302830000.0,81097500.0,787626400.0,79810600.0,3882180000.0,1714886500.0,2163730000.0,69500000.0
2019-01-17,2559.636962890625,24370.099609375,4794.3701171875,6834.89990234375,10918.6201171875,2635.9599609375,26755.630859375,7084.4599609375,20402.26953125,2559.636962890625,24370.099609375,4794.3701171875,6834.89990234375,10918.6201171875,2635.9599609375,26755.630859375,7084.4599609375,20402.26953125,2582.555908203125,24474.4609375,4801.669921875,6862.7001953125,10929.2998046875,2645.06005859375,27012.189453125,7113.9501953125,20571.75,2557.7109375,24088.900390625,4772.64013671875,6799.0,10822.25,2606.360107421875,26703.310546875,7003.6201171875,20342.4609375,2573.575927734375,24147.08984375,4782.6298828125,6862.7001953125,10852.5,2609.280029296875,26953.2109375,7010.1298828125,20544.23046875,162500.0,288590000.0,82674400.0,582654200.0,79327000.0,3802410000.0,1860541000.0,2149280000.0,63600000.0
2019-01-18,2596.006103515625,24706.349609375,4875.93017578125,6968.2998046875,11205.5400390625,2670.7099609375,27090.810546875,7157.22998046875,20666.0703125,2596.006103515625,24706.349609375,4875.93017578125,6968.2998046875,11205.5400390625,2670.7099609375,27090.810546875,7157.22998046875,20666.0703125,2598.884033203125,24750.220703125,4881.56982421875,6984.39990234375,11216.8203125,2675.469970703125,27116.650390625,7185.3798828125,20682.119140625,2565.904052734375,24459.029296875,4824.259765625,6834.89990234375,10993.830078125,2647.580078125,26915.080078125,7096.6201171875,20454.130859375,2567.739013671875,24534.189453125,4825.97021484375,6834.89990234375,11001.3095703125,2651.27001953125,26993.439453125,7134.10009765625,20472.810546875,190800.0,372970000.0,106129400.0,795742900.0,119133600.0,4009010000.0,1692701900.0,2459920000.0,64700000.0
2019-01-21,2610.509033203125,,4867.77978515625,6970.60009765625,11136.2001953125,,27196.5390625,,20719.330078125,2610.509033203125,,4867.77978515625,6970.60009765625,11136.2001953125,,27196.5390625,,20719.330078125,2618.97998046875,,4872.6201171875,6987.89990234375,11179.91015625,,27323.609375,,20892.6796875,2599.05810546875,,4859.759765625,6954.5,11125.5302734375,,27084.30078125,,20678.259765625,2599.05810546875,,4865.7900390625,6968.2998046875,11176.1201171875,,27134.26953125,,20848.380859375,163400.0,,49416900.0,474827100.0,65955200.0,,1640014700.0,,61200000.0
2019-01-22,2579.7041015625,24404.48046875,4847.52978515625,6901.39990234375,11090.1103515625,2632.89990234375,27005.44921875,7020.35986328125,20622.91015625,2579.7041015625,24404.48046875,4847.52978515625,6901.39990234375,11090.1103515625,2632.89990234375,27005.44921875,7020.35986328125,20622.91015625,2609.64208984375,24607.759765625,4863.2998046875,6970.60009765625,11142.2197265625,2657.8798828125,27223.69921875,7110.16015625,20805.9296875,2573.06201171875,24244.310546875,4824.06005859375,6880.7001953125,11034.5498046875,2617.27001953125,26854.66015625,6979.81005859375,20558.30078125,2609.64208984375,24607.759765625,4841.18017578125,6970.60009765625,11076.98046875,2657.8798828125,27189.400390625,7109.56982421875,20770.060546875,152500.0,338480000.0,67998400.0,565967800.0,73446100.0,3923950000.0,1578449700.0,2397660000.0,57100000.0
2019-01-23,2581.00390625,24575.619140625,4840.3798828125,6842.89990234375,11071.5400390625,2638.699951171875,27008.19921875,7025.77001953125,20593.720703125,2581.00390625,24575.619140625,4840.3798828125,6842.89990234375,11071.5400390625,2638.699951171875,27008.19921875,7025.77001953125,20593.720703125,2589.512939453125,24700.98046875,4875.41015625,6901.60009765625,11135.75,2653.18994140625,27131.220703125,7084.85009765625,20686.2890625,2572.405029296875,24307.169921875,4820.14013671875,6834.2998046875,11007.2099609375,2612.860107421875,26879.91015625,6953.22998046875,20438.220703125,2575.258056640625,24577.25,4831.919921875,6901.39990234375,11043.6396484375,2643.47998046875,26879.91015625,7061.64990234375,20453.439453125,131400.0,318600000.0,78599700.0,646039700.0,87752900.0,3358770000.0,1381999400.0,2288090000.0,0.0
2019-01-24,2591.694091796875,24553.240234375,4871.9599609375,6819.0,11130.1796875,2642.330078125,27120.98046875,7073.4599609375,20574.630859375,2591.694091796875,24553.240234375,4871.9599609375,6819.0,11130.1796875,2642.330078125,27120.98046875,7073.4599609375,20574.630859375,2597.2890625,24626.30078125,4883.89990234375,6854.60009765625,11149.3203125,2647.199951171875,27120.98046875,7078.9599609375,20620.720703125,2569.699951171875,24422.73046875,4832.39990234375,6802.0,11032.5302734375,2627.010009765625,26889.7890625,7029.9501953125,20467.58984375,2584.64794921875,24579.9609375,4839.58984375,6842.89990234375,11045.6396484375,2638.840087890625,27075.369140625,7042.25,20506.240234375,154000.0,320170000.0,82884500.0,599978600.0,110548100.0,3449230000.0,1323732100.0,2419110000.0,61400000.0
2019-01-25,2601.722900390625,24737.19921875,4925.81982421875,6809.2001953125,11281.7900390625,2664.760009765625,27569.189453125,7164.85986328125,20773.560546875,2601.722900390625,24737.19921875,4925.81982421875,6809.2001953125,11281.7900390625,2664.760009765625,27569.189453125,7164.85986328125,20773.560546875,2617.001953125,24860.150390625,4931.7998046875,6858.2001953125,11321.6201171875,2672.3798828125,27569.189453125,7174.56005859375,20844.310546875,2595.62890625,24676.75,4890.89990234375,6806.7998046875,11218.349609375,2657.330078125,27217.75,7111.08984375,20598.640625,2596.261962890625,24687.2109375,4895.58984375,6819.0,11234.0498046875,2657.43994140625,27282.880859375,7128.18017578125,20598.640625,159400.0,376890000.0,82965000.0,727497200.0,99999800.0,3821000000.0,2264965800.0,2446550000.0,68400000.0
2019-01-28,2596.97705078125,24528.220703125,4888.580078125,6747.10009765625,11210.3095703125,2643.85009765625,27576.9609375,7085.68017578125,20649.0,2596.97705078125,24528.220703125,4888.580078125,6747.10009765625,11210.3095703125,2643.85009765625,27576.9609375,7085.68017578125,20649.0,2630.318115234375,24596.98046875,4912.10009765625,6812.5,11275.2099609375,2644.969970703125,27790.220703125,7086.2998046875,20759.48046875,2591.10009765625,24323.939453125,4878.6201171875,6734.0,11196.419921875,2624.06005859375,27462.369140625,7034.25,20624.55078125,2615.7119140625,24596.98046875,4903.9501953125,6809.2001953125,11233.16015625,2644.969970703125,27695.810546875,7075.009765625,20746.2890625,147000.0,347170000.0,64841000.0,648213700.0,73121100.0,3630820000.0,1705146300.0,2448790000.0,56800000.0
2019-01-29,2594.25390625,24579.9609375,4928.18017578125,6833.89990234375,11218.830078125,2640.0,27531.6796875,7028.2900390625,20664.640625,2594.25390625,24579.9609375,4928.18017578125,6833.89990234375,11218.830078125,2640.0,27531.6796875,7028.2900390625,20664.640625,2601.736083984375,24674.869140625,4949.4501953125,6860.2998046875,11276.2802734375,2650.929931640625,27575.369140625,7092.2900390625,20673.66015625,2559.98193359375,24504.0390625,4879.66015625,6747.10009765625,11159.169921875,2631.050048828125,27328.169921875,7011.47021484375,20406.220703125,2592.35498046875,24519.619140625,4889.33984375,6747.10009765625,11191.51953125,2644.889892578125,27397.5390625,7087.490234375,20555.439453125,155600.0,330870000.0,66407300.0,697035900.0,75129000.0,3518070000.0,1821838000.0,2106370000.0,63100000.0
2019-01-30,2575.575927734375,25014.859375,4974.759765625,6941.60009765625,11181.66015625,2681.050048828125,27642.849609375,7183.080078125,20556.5390625,2575.575927734375,25014.859375,4974.759765625,6941.60009765625,11181.66015625,2681.050048828125,27642.849609375,7183.080078125,20556.5390625,2598.81494140625,25109.619140625,4974.759765625,6967.7001953125,11215.2099609375,2690.43994140625,27642.849609375,7201.31005859375,20706.26953125,2575.408935546875,24790.900390625,4942.64013671875,6833.89990234375,11132.3798828125,2648.340087890625,27369.75,7065.56982421875,20527.529296875,2584.74609375,24826.51953125,4943.68017578125,6833.89990234375,11210.6796875,2653.6201171875,27571.41015625,7094.7900390625,20701.619140625,120500.0,397330000.0,68861600.0,748772100.0,73630500.0,3883270000.0,1821894600.0,2569410000.0,72100000.0
2019-01-31,2584.572021484375,24999.669921875,4992.72021484375,6968.89990234375,11173.099609375,2704.10009765625,27942.470703125,7281.740234375,20773.490234375,2584.572021484375,24999.669921875,4992.72021484375,6968.89990234375,11173.099609375,2704.10009765625,27942.470703125,7281.740234375,20773.490234375,2606.6279296875,25049.619140625,5016.27978515625,6994.89990234375,11311.3701171875,2708.949951171875,28010.900390625,7303.1201171875,20869.419921875,2571.5791015625,24842.08984375,4955.5,6941.10009765625,11051.1103515625,2678.64990234375,27773.98046875,7205.9501953125,20682.91015625,2581.33203125,24954.48046875,4993.08984375,6941.60009765625,11257.919921875,2685.489990234375,27842.05078125,7208.169921875,20832.91015625,154300.0,507350000.0,102641200.0,866316300.0,111945200.0,4953800000.0,2225282600.0,2947490000.0,75700000.0
2019-02-01,2618.23193359375,25063.890625,5019.259765625,7020.2001953125,11180.66015625,2706.530029296875,27930.740234375,7263.8701171875,20788.390625,2618.23193359375,25063.890625,5019.259765625,7020.2001953125,11180.66015625,2706.530029296875,27930.740234375,7263.8701171875,20788.390625,2618.47705078125,25193.150390625,5023.3701171875,7024.5,11218.509765625,2716.659912109375,28193.279296875,7299.93994140625,20929.630859375,2590.553955078125,24982.490234375,4980.5,6968.89990234375,11116.080078125,2696.8798828125,27802.5,7243.41015625,20741.98046875,2597.778076171875,25025.310546875,5004.64990234375,6968.89990234375,11198.4599609375,2702.320068359375,28193.279296875,7256.3701171875,20797.029296875,132000.0,372090000.0,79792300.0,630712300.0,101700800.0,3782490000.0,1669716900.0,2398800000.0,82200000.0
2019-02-04,,25239.369140625,5000.18994140625,7034.10009765625,11176.580078125,2724.8701171875,27990.2109375,7347.5400390625,20883.76953125,,25239.369140625,5000.18994140625,7034.10009765625,11176.580078125,2724.8701171875,27990.2109375,7347.5400390625,20883.76953125,,25239.91015625,5019.39990234375,7046.60009765625,11209.3095703125,2724.989990234375,28005.150390625,7348.22998046875,20922.580078125,,24977.669921875,4970.7001953125,7002.39990234375,11100.33984375,2698.75,27847.4296875,7261.06982421875,20823.6796875,,25062.119140625,5014.31005859375,7020.2001953125,11180.419921875,2706.489990234375,27985.419921875,7266.27978515625,20831.900390625,,298540000.0,70664200.0,611990600.0,74165400.0,3369450000.0,808061300.0,2106030000.0,66600000.0
2019-02-05,,25411.51953125,5083.33984375,7177.39990234375,11367.98046875,2737.699951171875,,7402.080078125,20844.44921875,,25411.51953125,5083.33984375,7177.39990234375,11367.98046875,2737.699951171875,,7402.080078125,20844.44921875,,25427.3203125,5083.33984375,7180.7001953125,11371.740234375,2738.97998046875,,7408.68017578125,20981.23046875,,25287.650390625,4997.52978515625,7033.60009765625,11177.7001953125,2724.030029296875,,7355.35986328125,20823.1796875,,25287.9296875,5009.830078125,7034.10009765625,11178.75,2728.340087890625,,7356.33984375,20960.470703125,,310650000.0,87212600.0,662979300.0,89418800.0,3597620000.0,,2284960000.0,65500000.0
2019-02-06,,25390.30078125,5079.0498046875,7173.10009765625,11324.7197265625,2731.610107421875,,7375.27978515625,20874.060546875,,25390.30078125,5079.0498046875,7173.10009765625,11324.7197265625,2731.610107421875,,7375.27978515625,20874.060546875,,25439.0390625,5083.81005859375,7184.2001953125,11347.9404296875,2738.080078125,,7410.77001953125,20971.66015625,,25312.060546875,5058.0400390625,7146.7001953125,11297.419921875,2724.14990234375,,7346.72021484375,20860.990234375,,25371.5703125,5060.64990234375,7177.39990234375,11337.5400390625,2735.050048828125,,7400.43994140625,20928.869140625,,247590000.0,85303500.0,599487700.0,75894800.0,3486590000.0,,2179400000.0,68900000.0
2019-02-07,,25169.529296875,4985.56005859375,7093.60009765625,11022.01953125,2706.050048828125,,7288.35009765625,20751.279296875,,25169.529296875,4985.56005859375,7093.60009765625,11022.01953125,2706.050048828125,,7288.35009765625,20751.279296875,,25314.259765625,5083.89013671875,7187.5,11286.4599609375,2719.320068359375,,7336.740234375,20844.76953125,,25000.51953125,4985.56005859375,7093.60009765625,11022.01953125,2687.260009765625,,7235.0498046875,20665.509765625,,25265.810546875,5075.75,7173.10009765625,11262.9697265625,2717.530029296875,,7316.5,20812.220703125,,295460000.0,111261700.0,649638500.0,108021800.0,4114040000.0,,2310700000.0,70600000.0
2019-02-08,,25106.330078125,4961.64013671875,7071.2001953125,10906.7802734375,2707.8798828125,27946.3203125,7298.2001953125,20333.169921875,,25106.330078125,4961.64013671875,7071.2001953125,10906.7802734375,2707.8798828125,27946.3203125,7298.2001953125,20333.169921875,,25106.390625,5005.64013671875,7115.7998046875,11045.41015625,2708.070068359375,28008.8203125,7299.43994140625,20562.390625,,24883.0390625,4946.14013671875,7064.89990234375,10863.5595703125,2681.830078125,27534.19921875,7225.14013671875,20315.310546875,,25042.359375,4980.81005859375,7093.60009765625,10991.7900390625,2692.360107421875,27708.130859375,7232.2998046875,20510.5,,248210000.0,100191000.0,532300500.0,102300800.0,3649510000.0,1527669600.0,2102520000.0,86200000.0
2019-02-11,2653.89599609375,25053.109375,5014.47021484375,7129.10009765625,11014.58984375,2709.800048828125,28143.83984375,7307.89990234375,,2653.89599609375,25053.109375,5014.47021484375,7129.10009765625,11014.58984375,2709.800048828125,28143.83984375,7307.89990234375,,2654.095947265625,25196.75,5023.2900390625,7149.2001953125,11041.9501953125,2718.050048828125,28143.83984375,7343.56005859375,,2613.174072265625,25009.099609375,4986.2998046875,7071.2001953125,10944.580078125,2703.7900390625,27847.849609375,7290.02978515625,,2613.174072265625,25142.810546875,4988.08984375,7071.2001953125,10955.830078125,2712.39990234375,27927.44921875,7327.3701171875,,154900.0,241700000.0,70045200.0,548318300.0,69553100.0,3395330000.0,1384082500.0,1908490000.0,
2019-02-12,2671.89404296875,25425.759765625,5056.35009765625,7133.10009765625,11126.080078125,2744.72998046875,28171.330078125,7414.6201171875,20864.2109375,2671.89404296875,25425.759765625,5056.35009765625,7133.10009765625,11126.080078125,2744.72998046875,28171.330078125,7414.6201171875,20864.2109375,2674.47802734375,25458.98046875,5073.7900390625,7168.60009765625,11164.3798828125,2748.18994140625,28219.58984375,7419.43017578125,20885.880859375,2648.830078125,25152.029296875,5039.990234375,7121.7001953125,11116.8603515625,2722.610107421875,27983.48046875,7349.7998046875,20428.5703125,2654.034912109375,25152.029296875,5052.330078125,7129.10009765625,11123.4296875,2722.610107421875,28093.310546875,7358.85009765625,20442.55078125,184100.0,278110000.0,81414900.0,526735100.0,74843600.0,3843020000.0,1492521500.0,2140130000.0,84100000.0
2019-02-13,2721.068115234375,25543.26953125,5074.27001953125,7190.7998046875,11167.2197265625,2753.030029296875,28497.58984375,7420.3798828125,21144.48046875,2721.068115234375,25543.26953125,5074.27001953125,7190.7998046875,11167.2197265625,2753.030029296875,28497.58984375,7420.3798828125,21144.48046875,2727.074951171875,25625.94921875,5092.18994140625,7205.10009765625,11217.2998046875,2761.85009765625,28533.359375,7461.66015625,21213.740234375,2666.52197265625,25480.859375,5061.60009765625,7133.10009765625,11125.58984375,2748.6298828125,28160.4609375,7413.83984375,20992.880859375,2674.52001953125,25480.859375,5071.5400390625,7133.10009765625,11174.849609375,2750.300048828125,28184.869140625,7437.4599609375,21029.9296875,243800.0,263330000.0,84733400.0,561646800.0,69772400.0,3684910000.0,1930777700.0,2103840000.0,78600000.0
2019-02-14,2719.699951171875,25439.390625,5062.52001953125,7197.0,11089.7900390625,2745.72998046875,28432.05078125,7426.9501953125,21139.7109375,2719.699951171875,25439.390625,5062.52001953125,7197.0,11089.7900390625,2745.72998046875,28432.05078125,7426.9501953125,21139.7109375,2729.455078125,25558.900390625,5117.7900390625,7232.7998046875,11260.5498046875,2757.89990234375,28476.650390625,7454.419921875,21235.619140625,2707.487060546875,25308.08984375,5062.52001953125,7183.0,11077.7802734375,2731.22998046875,28275.1796875,7375.7099609375,21102.16015625,2715.535888671875,25460.650390625,5117.7900390625,7190.7998046875,11257.7998046875,2743.5,28396.400390625,7390.25,21147.890625,197000.0,313010000.0,90012000.0,519107200.0,83384200.0,3845390000.0,1433724900.0,2117500000.0,64500000.0
2019-02-15,2682.385009765625,25883.25,5153.18994140625,7236.7001953125,11299.7998046875,2775.60009765625,27900.83984375,7472.41015625,20900.630859375,2682.385009765625,25883.25,5153.18994140625,7236.7001953125,11299.7998046875,2775.60009765625,27900.83984375,7472.41015625,20900.630859375,2715.632080078125,25883.720703125,5164.580078125,7261.60009765625,11323.0498046875,2775.659912109375,28256.689453125,7477.27978515625,21051.509765625,2679.784912109375,25564.630859375,5059.5,7185.2001953125,11018.9501953125,2760.239990234375,27845.869140625,7440.259765625,20853.330078125,2712.785888671875,25564.630859375,5061.5400390625,7197.0,11044.7998046875,2760.239990234375,28241.439453125,7468.56982421875,21051.509765625,196000.0,328530000.0,110465200.0,688422300.0,105640900.0,3648680000.0,1781495400.0,2263640000.0,65600000.0
2019-02-18,2754.35693359375,,5168.5400390625,7219.5,11299.2001953125,,28347.009765625,,21281.849609375,2754.35693359375,,5168.5400390625,7219.5,11299.2001953125,,28347.009765625,,21281.849609375,2754.35693359375,,5170.9599609375,7242.10009765625,11318.1904296875,,28412.080078125,,21306.359375,2699.81689453125,,5147.81005859375,7209.7001953125,11256.26953125,,28186.75,,21189.970703125,2699.81689453125,,5149.06005859375,7236.7001953125,11287.740234375,,28186.75,,21217.3203125,260400.0,,60816200.0,440062500.0,55484300.0,,1549943500.0,,61800000.0
