Date,MAIN_MARKET_50_index_Open,MAIN_MARKET_50_index_High,MAIN_MARKET_50_index_Low,MAIN_MARKET_50_index_Close,NSE-ALL_SHARE_index_Open,NSE-ALL_SHARE_index_High,NSE-ALL_SHARE_index_Low,NSE-ALL_SHARE_index_Close,NIFTY_50_index_Open,NIFTY_50_index_High,NIFTY_50_index_Low,NIFTY_50_index_Close,FTSE_AOX_GENERAL_index_Open,FTSE_AOX_GENERAL_index_High,FTSE_AOX_GENERAL_index_Low,FTSE_AOX_GENERAL_index_Close,QE_GENERAL_index_Open,QE_GENERAL_index_High,QE_GENERAL_index_Low,QE_GENERAL_index_Close,FTSE_100_index_Open,FTSE_100_index_High,FTSE_100_index_Low,FTSE_100_index_Close,BOVESPA_index_Open,BOVESPA_index_High,BOVESPA_index_Low,BOVESPA_index_Close,NKY_index_Open,NKY_index_High,NKY_index_Low,NKY_index_Close,XIN9I_index_Open,XIN9I_index_High,XIN9I_index_Low,XIN9I_index_Close,DAX_index_Open,DAX_index_High,DAX_index_Low,DAX_index_Close,SPX_index_Open,SPX_index_High,SPX_index_Low,SPX_index_Close
20/10/2020,28658.31,28720.49,28567.07,28665.82,28658.31,28720.49,28567.07,28665.82,11861,11949.25,11837.25,11896.8,4559.04,4568.38,4540.81,4542.63,3100.18,3116.69,3089.39,3089.39,5884.65,5915.47,5861.81,5889.22,98663.89,100721.8,98663.89,100539.8,23587.87,23674.87,23518.29,23567.04,15911.51,16002.17,15877.82,15997.85,12819.15,12850.29,12725.45,12736.95,3439.38,3476.93,3435.65,3443.12
21/10/2020,28645.21,28645.21,28250.71,28449.49,28645.21,28645.21,28250.71,28449.49,11958.55,12018.65,11775.75,11937.65,4542.63,4559.01,4538.59,4543.7,3090.98,3098.97,3076.64,3076.91,5889.22,5903.38,5769.62,5776.5,100541.3,101585.9,100149,100552.4,23615.52,23702.3,23611.33,23639.46,15997.85,16075.76,15924.89,16066.94,12764.45,12765.05,12545.59,12557.64,3439.91,3464.86,3433.06,3435.56
22/10/2020,28449.49,28567.14,28413.11,28563.87,28449.49,28567.14,28413.11,28563.87,11890,11939.55,11823.45,11896.45,4543.85,4559.78,4538.45,4556.74,3075.16,3082.23,3057.85,3074.25,5776.5,5796.44,5716.4,5785.65,100553,102020.4,100456.8,101917.7,23525.59,23555.78,23436.17,23474.27,16066.94,16101.93,15858.29,16056.34,12429.41,12583.02,12345.45,12543.06,3438.5,3460.53,3415.34,3453.49
23/10/2020,28563.87,28706.33,28559.72,28697.06,28563.87,28706.33,28559.72,28697.06,11957.9,11974.55,11908.75,11930.35,,,,,,,,,5785.65,5885.38,5781.78,5860.28,101917.7,102217.6,101188.4,101259.8,23558.71,23587.9,23469.13,23516.59,16056.34,16194.41,15941.14,15941.14,12517.98,12718.27,12514.99,12645.75,3464.9,3466.46,3440.45,3465.39
25/10/2020,,,,,,,,,,,,,4556.74,4571.42,4548.88,4568.08,3071.82,3071.82,3015.89,3028.53,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2020,28697.06,28777.96,28685.54,28777.96,28697.06,28777.96,28685.54,28777.96,11937.4,11942.85,11711.7,11767.75,4566.81,4628.09,4566.81,4624.85,3021.27,3038.76,2994.44,3034.18,5860.28,5868.36,5782.37,5792.01,101259.9,101783.8,99761.84,101017,23520.78,23572.6,23475.52,23494.34,15941.14,15947.31,15690.09,15794.61,12303.41,12404.51,12174.22,12177.18,3441.42,3441.42,3364.86,3400.97
27/10/2020,28777.96,28980.29,28775.59,28980.29,28777.96,28980.29,28775.59,28980.29,11807.1,11899.05,11723,11889.4,4624.85,4686.96,4624.85,4682.82,3037.28,3045.97,3020.32,3045.97,5792.01,5806.23,5728.18,5728.99,101017.4,101660.4,99413.93,99605.54,23376.96,23485.8,23232.31,23485.8,15794.61,15814.47,15698.61,15743.81,12206.42,12223.6,12034.8,12063.57,3403.15,3409.51,3388.71,3390.68
28/10/2020,28980.29,29444.12,28971.44,29437.6,28980.29,29444.12,28971.44,29437.6,11922.6,11929.4,11684.85,11729.6,4683.29,4714.05,4660.03,4660.04,3049.26,3049.53,3021.31,3040.32,5728.99,5728.99,5525.52,5582.8,99597.75,99597.75,95368.76,95368.76,23372.61,23451.03,23334.23,23418.51,15743.81,15900.5,15718.35,15829.56,11848.31,11852.02,11457.12,11560.51,3342.48,3342.48,3268.89,3271.03
29/10/2020,,,,,,,,,11633.3,11744.15,11606.45,11670.8,,,,,3023.96,3023.96,3003.72,3003.72,5582.8,5616.58,5534.66,5581.75,95368.43,96688.25,93386.55,96582.16,23170.76,23374.1,23170.76,23331.94,15829.56,16073.23,15674.29,15936.07,11631.07,11707.43,11458.56,11598.07,3277.17,3341.05,3259.82,3310.11
30/10/2020,29439.35,30530.69,29439.35,30530.69,29439.35,30530.69,29439.35,30530.69,11678.45,11748.95,11535.45,11642.4,,,,,,,,,5581.75,5593.4,5534.08,5577.27,96578.75,96578.75,93559.19,93952.4,23320.71,23320.71,22948.47,22977.13,15936.07,15969.23,15678.11,15724.42,11472.61,11614.13,11450.08,11556.48,3293.59,3304.93,3233.94,3269.96
1/11/2020,,,,,,,,,,,,,4660.55,4660.55,4625.21,4634.54,3001.46,3007.36,2969.59,2983.77,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2020,30527.69,30554.27,30364.15,30479.39,30527.69,30554.27,30364.15,30479.39,11697.35,11725.65,11557.4,11669.15,4636.76,4648.81,4628.11,4637.78,2982.61,2987.9,2970.08,2983.71,5577.27,5665.3,5554.73,5654.97,,,,,23110.74,23370.91,23096.79,23295.48,15724.42,15884.76,15687.27,15771.04,11602.91,11838,11551.36,11788.28,3296.2,3330.14,3279.74,3310.24
3/11/2020,30479.39,30735.46,30408.13,30733.47,30479.39,30735.46,30408.13,30733.47,11734.45,11836.2,11723.3,11813.5,4638.62,4671.82,4638.56,4649.43,2991.37,3016.41,2988.4,3003.03,5654.97,5787.61,5654.97,5786.77,93967.64,96350.23,93967.64,95979.71,,,,,15771.04,16031.36,15770.99,15962.43,11858.81,12088.98,11851.03,12088.98,3336.25,3389.49,3336.25,3369.16
4/11/2020,30733.47,30761.5,30724.21,30741.88,30733.47,30761.5,30724.21,30741.88,11783.35,11929.65,11756.4,11908.5,4649.01,4689.84,4649.01,4689.79,3009.7,3022.88,2993.9,3008.3,5786.77,5885.67,5711.21,5883.26,95991.57,98296.35,95987.42,97866.81,23619.58,23801.88,23505.78,23695.23,15962.43,16174.48,15959.46,16144.49,11896.11,12329.96,11848.21,12324.22,3406.46,3486.25,3405.17,3443.44
5/11/2020,30741.88,30772.77,30722.48,30738.92,30741.88,30772.77,30722.48,30738.92,12062.4,12131.1,12027.6,12120.3,4691.06,4718.23,4677.49,4718.01,3010.28,3058.79,3003.58,3058.79,5883.26,5933.05,5881.87,5906.18,97872.82,100921.63,97872.27,100751.4,23776.2,24112.42,23756.78,24105.28,16144.49,16395.13,16144.49,16314.09,12420.88,12591.3,12398.59,12568.09,3485.74,3529.05,3485.74,3510.45
6/11/2020,30738.92,31016.17,30509.12,31016.17,30738.92,31016.17,30509.12,31016.17,12156.65,12280.4,12131.85,12263.55,,,,,,,,,5906.18,5950.22,5858.48,5910.02,100750.59,101104.29,99837.04,100925.11,24076.22,24389,24039.16,24325.23,16314.09,16362.08,16175.08,16299.22,12531.74,12595.87,12370.08,12480.02,3508.34,3521.58,3484.34,3509.44
8/11/2020,,,,,,,,,,,,,4717.98,4726.89,4695.84,4706.16,3049.79,3063.7,3041.34,3062.62,,,,,,,,,,,,,,,,,,,,,,,,
9/11/2020,31016.17,32243.05,31016.17,32243.05,31016.17,32243.05,31016.17,32243.05,12399.4,12474.05,12367.35,12461.05,4706.16,4744.96,4702.24,4743.43,3059.29,3116.3,3059.29,3116.3,5910.02,6258.31,5910.02,6186.29,100953.95,105146.56,100953.95,103515.16,24568.84,24962.8,24541.28,24839.84,16299.22,16612.91,16299.22,16563.48,12713.19,13297.05,12670.58,13095.97,3583.04,3645.99,3547.48,3550.5
10/11/2020,32243.05,32647.1,32226.71,32647.1,32243.05,32647.1,32226.71,32647.1,12556.4,12643.9,12475.25,12631.1,4744.7,4772.73,4737.49,4768.22,3128.19,3142.23,3094.9,3124.85,6186.29,6307,6180.47,6296.85,103516.37,105758.29,103452.64,105066.96,25087.3,25279.94,24833.18,24905.59,16563.48,16656.16,16453.47,16526.91,13109.77,13237.59,13018.43,13163.11,3543.26,3557.22,3511.91,3545.53
11/11/2020,32648.02,33268.36,32585.04,33268.36,32648.02,33268.36,32585.04,33268.36,12680.6,12769.75,12571.1,12749.15,4769.49,4832.48,4754.73,4832.25,3138.21,3140.41,3103.61,3126.61,6296.85,6397.28,6293.21,6382.1,105066.96,105462.33,104143.47,104808.83,25145.66,25401.3,25145.66,25349.6,16526.91,16591.88,16445.75,16458.96,13205.95,13244.32,13138.76,13216.18,3563.22,3581.16,3557,3572.66
12/11/2020,33291.27,35342.46,33291.27,35342.46,33291.27,35342.46,33291.27,35342.46,12702.15,12741.15,12624.85,12690.8,4832.02,4872.09,4815.97,4855.9,3122.66,3163.3,3109.53,3163.3,6382.1,6382.1,6295.79,6338.94,104810.06,105018.66,102033.75,102507.01,25439.35,25587.96,25316.6,25520.88,16458.96,16503.46,16338.37,16398.34,13073.48,13168.09,13022.28,13052.95,3562.67,3569.02,3518.58,3537.01
13/11/2020,35344.01,35814.18,34552.6,35037.46,35344.01,35814.18,34552.6,35037.46,12659.7,12735.95,12607.7,12719.95,,,,,,,,,6338.94,6338.97,6280.4,6316.39,102508.77,104725.79,102508.77,104723,25405.64,25456.18,25215.31,25385.87,16398.34,16398.34,16015.9,16116.81,13036.97,13145.48,13004.82,13076.72,3552.57,3593.66,3552.57,3585.15
14/11/2020,,,,,,,,,12823.35,12828.7,12749.45,12780.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2020,,,,,,,,,,,,,4858.96,4923.68,4851.43,4871.85,3166.85,3172.7,3145.54,3159.43,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2020,35041.4,35245.62,34685.94,34795.82,35041.4,35245.62,34685.94,34795.82,,,,,4871.74,4951.87,4871.74,4951.87,3166.98,3174.04,3164.35,3167.51,6316.39,6463.51,6316.39,6421.29,104728.51,106518.16,104728.51,106429.92,25652.69,25928.18,25640.29,25906.93,16116.81,16290.82,16104.74,16290.82,13170.52,13277.45,13081.11,13138.61,3600.16,3628.51,3600.16,3626.91
17/11/2020,34769.66,34769.66,34126.23,34242.83,34769.66,34769.66,34126.23,34242.83,12932.5,12934.05,12797.1,12874.2,4953.91,4992.44,4942.24,4960.13,3168.65,3181.96,3144.76,3153.05,6421.29,6424.53,6308.99,6365.33,106430.04,107810.31,105846.62,107248.63,26043.45,26057.3,25851.54,26014.62,16290.82,16368.57,16212.5,16307.21,13130.54,13151.02,13050.41,13133.47,3610.31,3623.11,3588.68,3609.53
18/11/2020,34242.83,34832.04,34226.75,34818.01,34242.83,34832.04,34226.75,34818.01,12860.1,12948.85,12819.35,12938.25,4960.13,4969.39,4930.25,4952.36,3151.1,3164.37,3130.18,3164.37,6365.33,6395.91,6326.74,6385.24,107245.54,107467.25,106043.35,106119.09,25860.55,25882.14,25656.7,25728.14,16307.21,16428.97,16284.88,16358.6,13086.43,13213.63,13074.67,13201.89,3612.09,3619.09,3567.33,3567.79
19/11/2020,34818.01,34869.53,34633.36,34643.65,34818.01,34869.53,34633.36,34643.65,12839.5,12963,12745.75,12771.7,4954.58,4954.7,4913.6,4913.71,3169.76,3169.85,3111.87,3111.87,6385.24,6385.24,6314.26,6334.35,106117.26,106972.88,105545.37,106669.9,25628.73,25650.86,25474.94,25634.34,16358.6,16571.48,16317.79,16529.65,13101.71,13138.14,13034.51,13086.16,3559.41,3585.22,3543.84,3581.87
20/11/2020,34643.65,34665.08,34064.25,34136.82,34643.65,34665.08,34064.25,34136.82,12813.4,12892.45,12730.25,12859.05,,,,,,,,,6334.35,6386.7,6324.6,6351.45,106669.9,106763.96,105680.28,106042.48,25486.83,25555.37,25425.59,25527.37,16529.65,16533.25,16451.35,16512.82,13054.64,13172.91,13054.64,13137.25,3579.31,3581.23,3556.85,3557.54
22/11/2020,,,,,,,,,,,,,4913.21,4947.36,4903.77,4934.73,3108.26,3155.17,3097.46,3155.17,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2020,34136.82,34250.45,33582.38,34121.78,34136.82,34250.45,33582.38,34121.78,12960.3,12968.85,12825.7,12926.45,4936.02,4974.43,4926.16,4974.28,3150.63,3184.47,3140.98,3184.47,6351.45,6392.08,6325.24,6333.84,106050.48,107495.35,106050.48,107378.92,,,,,16512.82,16820.85,16511.85,16757.8,13215.44,13312.42,13126.97,13126.97,3566.82,3589.81,3552.77,3577.59
24/11/2020,34119.74,34343.56,34095.69,34340.56,34119.74,34343.56,34095.69,34340.56,13002.6,13079.1,12978,13055.15,4974.28,4978.2,4940.31,4947.28,3190.61,3193.7,3159.27,3159.27,6333.84,6432.42,6333.72,6432.17,107377.95,109956.18,107360.58,109786.3,25901.45,26261.78,25901.45,26165.59,16757.8,16757.8,16577.54,16620.48,13254.42,13296.76,13192.32,13292.44,3594.52,3642.31,3594.52,3635.41
25/11/2020,34340.56,34820.77,34340.56,34769,34340.56,34820.77,34340.56,34769,13130,13145.85,12833.65,12858.4,4946.86,4989.13,4945.03,4989.13,3163.44,3190.86,3161.93,3168.23,6432.17,6468.73,6375.25,6391.09,109786.37,110595.81,109315.21,110132.53,26468.52,26706.42,26258.35,26296.86,16620.48,16757.1,16472.78,16472.78,13346.77,13346.96,13235.82,13289.8,3635.5,3635.5,3617.76,3629.65
26/11/2020,34769,34882.52,34768.73,34803,34769,34882.52,34768.73,34803,12906.45,13018,12790.4,12987,4989.13,4989.36,4953.76,4971.93,3174.91,3175.44,3150.45,3162.88,6391.09,6412.65,6349.53,6362.93,110132.53,110244.5,109418.33,110227.09,26255.47,26560.03,26255.47,26537.31,16472.78,16604.22,16412.2,16594.89,13315.21,13316.19,13274.89,13286.57,,,,
27/11/2020,34803,34885.51,34748.26,34885.51,34803,34885.51,34748.26,34885.51,13012.05,13035.3,12914.3,12968.95,,,,,,,,,6362.93,6375.91,6302.22,6367.58,110228.62,111603.41,110161.1,110575.47,26530.28,26672.4,26419.05,26644.71,16594.89,16847.09,16594.89,16847.09,13280.51,13364.17,13272.74,13335.68,3638.55,3644.31,3629.33,3638.35
29/11/2020,,,,,,,,,,,,,4973.04,4991.1,4955.72,4985.88,3149.67,3174.7,3148.38,3161.08,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2020,34885.51,35184.93,34765.94,35042.14,34885.51,35184.93,34765.94,35042.14,,,,,4986.3,4998.65,4935.65,4964.94,3177.68,3179.17,3148.33,3149.43,6367.58,6404.02,6266.19,6266.19,110598.01,110933.68,108829.15,108893.32,26830.1,26834.2,26405.83,26433.62,16847.09,17180.96,16691.09,16691.09,13270.51,13445.11,13256.76,13291.16,3634.18,3634.18,3594.39,3621.63
1/12/2020,35048.15,35204.16,35048.15,35147.62,35048.15,35204.16,35048.15,35147.62,13062.2,13128.4,12962.8,13109.05,,,,,3159.5,3194.78,3154.04,3194.78,6266.19,6400.24,6263.6,6384.73,108897.29,111839.86,108897.29,111399.91,26624.2,26852.16,26618.39,26787.54,16691.09,17079,16691.09,17050.86,13371.66,13434.3,13334.99,13382.3,3645.87,3678.45,3645.87,3662.45
2/12/2020,35147.62,35172.68,35031.65,35056.82,35147.62,35172.68,35031.65,35056.82,13121.4,13128.5,12983.55,13113.75,,,,,3193.43,3214.31,3188.38,3188.38,6384.73,6468.64,6367.51,6463.39,111401.76,112315.42,110579.16,111878.53,26884.99,26889.9,26695.28,26800.98,17050.86,17133.27,16954.63,17033.08,13341.91,13359.27,13272.47,13313.24,3653.78,3670.96,3644.84,3669.01
3/12/2020,35056.82,35195.09,34952.99,34968.94,35056.82,35195.09,34952.99,34968.94,13215.3,13216.6,13107.9,13133.9,,,,,3193.47,3220.01,3192.67,3215.16,6463.39,6491.49,6430.27,6490.27,111873.88,113377.33,111873.88,112291.59,26740.3,26868.09,26719.23,26809.37,17033.08,17066.93,16902.69,17019.67,13304.83,13307.54,13223.93,13252.86,3668.28,3682.73,3657.17,3666.72
4/12/2020,34968.94,35140.8,34455.93,35137.99,34968.94,35140.8,34455.93,35137.99,13177.4,13280.05,13152.85,13258.55,,,,,,,,,6490.27,6559.18,6489.75,6550.23,112293.77,113863.73,112293.76,113750.22,26697.26,26799.83,26646.08,26751.24,17019.67,17096.55,16893.3,17063.55,13230.61,13315.37,13225.08,13298.96,3670.94,3699.2,3670.94,3699.12
6/12/2020,,,,,,,,,,,,,4965.45,5034.2,4965.45,5033.38,3239.42,3272.46,3235.38,3259.16,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,35137.99,35140.81,35064.36,35064.36,35137.99,35140.81,35064.36,35064.36,13264.85,13366.65,13241.95,13355.75,5035.93,5042.47,5008.92,5042.43,3261.62,3261.62,3228.46,3253.2,6550.23,6601.11,6519.82,6555.39,113750.5,114531.04,112629.18,113589.77,26894.25,26894.25,26500.32,26547.44,17063.55,17092.64,16860.58,16914.86,13255.78,13289.43,13163.26,13271,3694.73,3697.41,3678.88,3691.96
8/12/2020,35064.36,35081.67,35020.79,35033.74,35064.36,35081.67,35020.79,35033.74,13393.85,13435.45,13311.05,13392.95,5044.44,5069.68,5036.26,5062.39,3249.13,3249.13,3219.19,3231.49,6555.39,6567.59,6518.37,6558.82,113589.77,114381.14,112820.31,113793.06,26380.32,26523.3,26327.08,26467.08,16914.86,16994.76,16832.73,16857.75,13248.02,13297.49,13199.45,13278.49,3683.05,3708.45,3678.83,3702.25
9/12/2020,35033.74,35039.8,35001.14,35021.26,35033.74,35039.8,35001.14,35021.26,13458.1,13548.9,13449.6,13529.1,5062.39,5090.23,5062.19,5077,3229.5,3241.61,3225.24,3225.24,6558.82,6623.03,6558.82,6564.29,113798.53,114020.4,112566.73,113001.16,26526.34,26826.78,26520.6,26817.94,16857.75,16962.68,16701.63,16706.22,13344.14,13454.13,13327.87,13340.26,3705.98,3712.39,3660.54,3672.82
10/12/2020,35021.26,35021.26,34501.85,34577.26,35021.26,35021.26,34501.85,34577.26,13488.5,13503.55,13399.3,13478.3,5077,5143.27,5073.53,5109.19,3226.29,3228.4,3197.68,3205.15,6564.29,6640.74,6561.11,6599.76,113002.26,115261.71,112731.76,115128.63,26688.5,26852.77,26639.98,26756.24,16706.22,16777.55,16613.67,16687.62,13341.68,13370.44,13213.06,13295.73,3659.13,3678.49,3645.18,3668.1
11/12/2020,34576.49,34666.79,34145.13,34250.74,34576.49,34666.79,34145.13,34250.74,13512.3,13579.35,13402.85,13513.85,,,,,,,,,6599.76,6607.44,6520.54,6546.75,115127.74,115526.57,113949.39,115128,26732.85,26819.41,26553.01,26652.52,16687.62,16759.96,16426.46,16525.41,13255.24,13265.61,13009.48,13114.3,3656.08,3665.91,3633.4,3663.46
13/12/2020,,,,,,,,,,,,,5109.19,5150.14,5106.8,5140.57,3207.33,3217.69,3199.62,3213.02,,,,,,,,,,,,,,,,,,,,,,,,
14/12/2020,34250.74,34877.29,34206.48,34843.44,34250.74,34877.29,34206.48,34843.44,13571.45,13597.5,13472.45,13558.15,5140.57,5160.71,5137.66,5154.09,3213.24,3220.67,3200.96,3218.15,6546.75,6583.7,6524.7,6531.83,115136.91,115740.1,114431,114611.12,26659.53,26870.47,26648.69,26732.44,16525.41,16731.23,16525.41,16714.93,13224.26,13292.3,13190.53,13223.16,3675.27,3697.61,3645.84,3647.49
15/12/2020,34843.44,35227.32,34834.78,35225.22,34843.44,35227.32,34834.78,35225.22,13547.2,13589.65,13447.05,13567.85,5154.09,5156.68,5132.01,5132.87,3216.17,3228.88,3207.48,3214.13,6531.83,6558.24,6484.04,6513.32,114613.42,116389.82,114613.42,116148.63,26683.11,26736.84,26605.54,26687.84,16714.93,16733.99,16534.29,16695.69,13216.49,13374.96,13210.15,13362.87,3666.41,3695.29,3659.62,3694.62
16/12/2020,35225.22,35554.11,35225.22,35493.15,35225.22,35554.11,35225.22,35493.15,13663.1,13692.35,13606.45,13682.7,5132.03,5153.89,5124.88,5153.89,3214.18,3227.76,3208.32,3208.32,6513.32,6598.42,6513.32,6570.91,116148.97,118178.44,115495.75,117857.35,26835.59,26874.98,26717.03,26757.4,16695.69,16825.69,16695.69,16794.14,13416.29,13596.74,13412.41,13565.98,3696.25,3711.27,3688.57,3701.17
17/12/2020,35493.15,36239.62,35493.15,36239.62,35493.15,36239.62,35493.15,36239.62,13713.55,13773.25,13673.55,13740.7,5153.89,5158.85,5134.51,5135.22,,,,,6570.91,6601.63,6551.06,6551.06,117863.58,119027.05,117856.26,118400.57,26744.5,26843.05,26676.28,26806.67,16794.14,17046.44,16794.14,17023.29,13691.49,13725.84,13649.53,13667.25,3713.65,3725.12,3710.87,3722.48
18/12/2020,36239.62,36808.29,36239.62,36804.75,36239.62,36808.29,36239.62,36804.75,13764.4,13772.85,13658.6,13760.55,,,,,,,,,6551.06,6604.54,6518.25,6529.18,118395.23,119370.48,117638.24,118023.67,26775.53,26824.29,26707.3,26763.39,17023.29,17026.13,16816.92,16888.56,13649.66,13774.45,13624.25,13630.51,3722.39,3726.7,3685.84,3709.41
20/12/2020,,,,,,,,,,,,,5135.73,5160.82,5113.56,5113.77,3228.93,3248,3227.62,3239.48,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2020,36798.74,37494.76,36798.74,37443.4,36798.74,37494.76,36798.74,37443.4,13741.9,13777.5,13131.45,13328.4,5109.19,5109.19,5025.65,5073.16,3237.31,3240.11,3205.18,3226.45,6529.18,6529.18,6315.34,6416.32,118020.94,118020.94,114730.05,115822.57,26834.1,26905.67,26533.63,26714.42,16888.56,17039.86,16765.28,17035.92,13398.22,13399.99,13060.34,13246.3,3684.28,3702.9,3636.48,3694.92
22/12/2020,37443.4,37952.36,37443.4,37893.61,37443.4,37952.36,37443.4,37893.61,13373.65,13492.05,13192.9,13466.3,5073.16,5109.71,5065.05,5109.61,3221.51,3225.37,3202.12,3225.37,6416.32,6457.47,6382.61,6453.16,115824.66,116902.54,115648.34,116636.18,26559.33,26639.99,26361.66,26436.39,17035.92,17093.22,16829.68,16844.58,13311.02,13441.59,13310.42,13418.11,3698.08,3698.26,3676.16,3687.26
23/12/2020,37893.61,38809.25,37893.19,38803.74,37893.61,38809.25,37893.19,38803.74,13473.5,13619.45,13432.2,13601.1,5111.83,5153.62,5111.83,5142.32,3227.82,3228.75,3212.41,3218.66,6453.16,6497.28,6431.21,6495.75,116636.18,118311.44,116636.18,117806.85,26580.43,26585.21,26414.74,26524.79,16844.58,17075.67,16792.02,16916.53,13456.63,13601.71,13456.63,13587.23,3693.42,3711.24,3689.28,3690.01
24/12/2020,38803.74,38873.1,38798.18,38800.01,38803.74,38873.1,38798.18,38800.01,13672.15,13771.75,13626.9,13749.25,5142.32,5147.27,5096.1,5125.93,3217.46,3227.9,3214.49,3227.9,6495.75,6530.28,6479.59,6502.11,,,,,26635.11,26764.53,26605.26,26668.35,16916.53,17018.59,16835.28,16918.74,,,,,3694.03,3703.82,3689.32,3703.06
25/12/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26708.1,26716.61,26638.28,26656.61,16918.74,17001.89,16810.55,16987.04,,,,,,,,
27/12/2020,,,,,,,,,,,,,5126.17,5129.48,5095.83,5095.95,3229.91,3238.44,3226.61,3232.59,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2020,,,,,,,,,13815.15,13885.3,13811.55,13873.2,5097.11,5128.78,5097.11,5106.31,3233.35,3237.38,3229.84,3234.48,,,,,117805.56,119212.79,117804.95,119123.7,26691.29,26854.03,26664.6,26854.03,16987.04,17245.16,16980.62,17173.85,13779.05,13818.65,13740.21,13790.29,3723.03,3740.51,3723.03,3735.36
29/12/2020,38800.01,39134.37,38775.26,39110.17,38800.01,39134.37,38775.26,39110.17,13910.35,13967.6,13859.9,13932.6,5106.31,5117.29,5076.11,5099.04,3235.2,3236.06,3217.79,3217.79,6502.11,6676.6,6502.11,6602.65,119130.06,119860.91,118750.1,119409.15,26936.38,27602.52,26921.14,27568.15,17173.85,17244.29,17067.37,17100.03,13873.35,13903.11,13747.08,13761.38,3750.01,3756.12,3723.31,3727.04
30/12/2020,39110.17,39601.97,39107.5,39512.31,39110.17,39601.97,39107.5,39512.31,13980.9,13997,13864.95,13981.95,5100.06,5104.45,5065.32,5088.09,3216.41,3227.59,3213.46,3227.59,6602.65,6622.98,6552.46,6555.82,119409.85,120149.85,118919.43,119017.24,27559.1,27572.57,27338.56,27444.17,17100.03,17387.62,17089.61,17387.62,13750.99,13797.09,13717.47,13718.78,3736.19,3744.63,3730.21,3732.04
31/12/2020,39515.31,40279.29,39507.24,40270.72,39515.31,40279.29,39507.24,40270.72,13970,14024.85,13936.45,13981.75,5088.6,5093.04,5032.34,5045.32,3222.95,3232.61,3185.81,3199.41,6555.82,6555.82,6439.41,6460.52,,,,,,,,,17387.62,17733.52,17387.62,17706.72,,,,,3733.27,3760.2,3726.88,3756.07
1/1/2021,,,,,,,,,13996.1,14049.85,13991.35,14018.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2021,,,,,,,,,,,,,5045.32,5084.18,5045.19,5079.1,3191.96,3207.5,3190.1,3200.17,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2021,40287.71,41154.33,40284,41147.39,40287.71,41154.33,40284,41147.39,14104.35,14147.95,13953.75,14132.9,5079.04,5118.65,5079.04,5115.46,3207.37,3217.37,3205.63,3216.73,6460.52,6662.66,6460.52,6571.88,119024.29,120353.81,118061.77,118854.71,27575.57,27602.11,27042.32,27258.38,17706.72,17864.38,17549.75,17791.57,13890.22,13907.13,13647.79,13726.74,3764.61,3769.99,3662.71,3700.65
5/1/2021,41148.02,41149.86,40142.94,40396.14,41148.02,41149.86,40142.94,40396.14,14075.15,14215.6,14048.15,14199.5,5115.46,5143.52,5100.04,5143.52,3284.11,3284.11,3241.09,3259.93,6571.88,6622.77,6544.25,6612.25,118834.88,119790.06,116756.08,119376.21,27151.38,27279.78,27073.46,27158.63,17791.57,18102.02,17674.35,18102.02,13680.69,13768.13,13566.47,13651.22,3698.02,3737.83,3695.07,3726.86
6/1/2021,40396.14,40465.15,40388.3,40465.15,40396.14,40465.15,40388.3,40465.15,14240.95,14244.15,14039.9,14146.25,5143.52,5143.52,5109.53,5128.79,3268.45,3268.88,3244.5,3252.72,6612.25,6859.14,6611.87,6841.86,119376.91,120924.32,118916.94,119100.08,27102.85,27196.4,27002.18,27055.94,18102.02,18396.96,18050.77,18396.96,13687.08,13919.23,13617.11,13891.97,3712.2,3783.04,3705.34,3748.14
7/1/2021,40465.15,40620.02,40310.36,40590.85,40465.15,40620.02,40310.36,40590.85,14253.75,14256.25,14123.1,14137.35,5129.28,5163.95,5111.93,5163.75,3252.27,3284.2,3246.23,3284.2,6841.86,6903.61,6795.11,6856.96,119103.07,122696.64,119100.76,122385.92,27340.46,27624.73,27340.46,27490.13,18396.96,18776.35,18368.89,18776.35,13946.53,14007.47,13902.24,13968.24,3764.71,3811.55,3764.71,3803.79
8/1/2021,40590.85,40657.3,40004.27,40120.22,40590.85,40657.3,40004.27,40120.22,14258.4,14367.3,14221.65,14347.25,,,,,,,,,6856.96,6886.34,6836.08,6873.26,122387.43,125323.53,122385.76,125076.63,27720.14,28139.03,27667.75,28139.03,18776.35,18919.83,18400,18602.47,14106.6,14131.52,14007.71,14049.53,3815.05,3826.69,3783.6,3824.68
10/1/2021,,,,,,,,,,,,,5163.75,5187.73,5163.43,5176.11,3289.19,3303.5,3288.78,3296.15,,,,,,,,,,,,,,,,,,,,,,,,
